a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999603	+0.841256	+0.540967	+3.091951
+0.999604	+0.841257	+0.540970	+3.104033
+0.999605	+0.841257	+0.540974	+3.116116
+0.999606	+0.841258	+0.540977	+3.128199
+0.999607	+0.841258	+0.540980	+3.140281
+0.999608	+0.841259	+0.540983	+3.152364
+0.999609	+0.841259	+0.540986	+3.164446
+0.999610	+0.841260	+0.540989	+3.176529
+0.999611	+0.841261	+0.540992	+3.188612
+0.999612	+0.841261	+0.540996	+3.200694
+0.999613	+0.841262	+0.540999	+3.212777
+0.999614	+0.841262	+0.541002	+3.224860
+0.999615	+0.841263	+0.541005	+3.236942
+0.999616	+0.841263	+0.541009	+3.249025
+0.999617	+0.841264	+0.541012	+3.261108
+0.999618	+0.841264	+0.541015	+3.273190
+0.999619	+0.841265	+0.541018	+3.285273
